,Location,Price,Size,Rooms,Bathrooms,link
488,Centro Internacional - Bogotá,$309.514.000,"36,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
489,Centro Internacional - Bogotá,$290.647.000,"36,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
490,Centro Internacional - Bogotá,$244.756.000,"31,04m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
491,Centro Internacional - Bogotá,$244.686.190,"26,53m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--vivienda/centro-internacional/bogota/6780672
492,Centro Internacional - Bogotá,$290.664.175,"33,63m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--residencia-estudiantil/centro-internacional/bogota/6783299
493,Centro Internacional - Bogotá,$713.000.000,"87,8m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/museo-parque-central/centro-internacional/bogota/5390329
494,Quinta Camacho - Bogotá,$206.472.000,"24,58m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/garden-home-club/quinta-camacho/bogota/6783537
495,Quinta Camacho - Bogotá,$326.401.500,"39,09m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/garden-home-club/quinta-camacho/bogota/6783537
496,Quinta Camacho - Bogotá,$513.400.000,"59,2m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/garden-home-club/quinta-camacho/bogota/6783537
497,Quinta Camacho - Bogotá,$206.472.000,"22,06m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/garden-home-club/quinta-camacho/bogota/6783537
498,Quinta Camacho - Bogotá,$564.581.000,"64,54m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/life-72/quinta-camacho/bogota/6233985
499,Quinta Camacho - Bogotá,$733.603.000,"88,12m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/life-72/quinta-camacho/bogota/6233985
500,Centro Internacional - Bogotá,$290.664.175,"33,63m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--residencia-estudiantil/centro-internacional/bogota/6783299
501,Centro Internacional - Bogotá,$713.000.000,"87,8m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/museo-parque-central/centro-internacional/bogota/5390329
502,Zona Sur - Cali,$168.540.000,"65,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/manzano/zona-sur/cali/7015136
503,Zona Sur - Cali,$168.540.000,"55,73m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/manzano/zona-sur/cali/7015136
504,El Bosque - Cali,$151.000.000,"50,7m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/el-alamo/el-bosque/cali/7058310
505,Ciudad del Sur - Jamundí,$103.500.000,"45,56m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aureal-apartamentos/ciudad-del-sur/jamundi/5616478
506,Zona Sur - Cali,$145.040.000,61m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/las-palmas/zona-sur/cali/6678897
507,Los cerritos - Soacha,$152.152.000,56m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cayena-iii/los-cerritos/soacha/6914989
508,Zona Sur - Cali,$99.695.000,"42,53m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mass-apartamentos/zona-sur/cali/6933707
509,Buena Suerte - Cajicá,$338.551.000,"60,4m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-koun/buena-suerte/cajica/5000628
510,Buena Suerte - Cajicá,$369.800.000,"76,6m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-koun/buena-suerte/cajica/5000628
511,Buena Suerte - Cajicá,$467.734.000,"81,85m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-koun/buena-suerte/cajica/5000628
512,Buena Suerte - Cajicá,$256.563.000,"46,65m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-koun/buena-suerte/cajica/5000628
513,Pance - Cali,$656.300.000,114m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/antares-pance/pance/cali/3429330
514,delicias norte - Chía,$225.959.600,"41,61m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-torres-del-parque-chia/delicias-norte/chia/7091627
515,delicias norte - Chía,$246.084.320,"45,67m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-torres-del-parque-chia/delicias-norte/chia/7091627
516,Pance - Cali,$517.732.000,115m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/living-apartaestudios/pance/cali/4596873
517,Pance - Cali,$547.860.000,"115,1m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/moka/pance/cali/6486882
518,Pance - Cali,$428.000.000,74m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/living-apartaestudios/pance/cali/4596873
519,CIELO MAR - Cartagena,$520.000.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
520,CIELO MAR - Cartagena,$384.240.000,56m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
521,CIELO MAR - Cartagena,$563.560.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
522,CIELO MAR - Cartagena,$433.100.000,70m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
523,CIELO MAR - Cartagena,$546.400.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
524,CIELO MAR - Cartagena,$468.250.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
525,CIELO MAR - Cartagena,$426.050.000,65m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
526,CIELO MAR - Cartagena,$620.000.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
527,CIELO MAR - Cartagena,$546.400.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
528,CIELO MAR - Cartagena,$516.700.000,"83,57m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
529,CIELO MAR - Cartagena,$638.000.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
530,CIELO MAR - Cartagena,$468.250.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
531,CIELO MAR - Cartagena,$384.125.000,65m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
532,CIELO MAR - Cartagena,$560.000.000,100m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
533,CIELO MAR - Cartagena,$519.630.000,"83,57m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
534,CIELO MAR - Cartagena,$520.000.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
535,CIELO MAR - Cartagena,$384.240.000,56m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
536,CIELO MAR - Cartagena,$563.560.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
537,CIELO MAR - Cartagena,$638.000.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
538,CIELO MAR - Cartagena,$496.375.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
539,CIELO MAR - Cartagena,$551.720.000,"82,3m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
540,CIELO MAR - Cartagena,$433.100.000,70m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
541,Centro Internacional - Bogotá,$309.514.000,"36,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
542,Centro Internacional - Bogotá,$290.647.000,"36,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
543,Centro Internacional - Bogotá,$244.756.000,"31,04m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/teik-urban-style/centro-internacional/bogota/7057683
544,Centro Internacional - Bogotá,$244.686.190,"26,53m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--vivienda/centro-internacional/bogota/6780672
545,Centro Internacional - Bogotá,$290.664.175,"33,63m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--residencia-estudiantil/centro-internacional/bogota/6783299
546,Centro Internacional - Bogotá,$290.097.109,"26,62m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/urban/centro-internacional/bogota/6483709
547,Centro Internacional - Bogotá,$444.910.200,"54,39m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/33-dc--residencia-estudiantil/centro-internacional/bogota/6783299
548,Centro Internacional - Bogotá,$713.000.000,"87,8m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/museo-parque-central/centro-internacional/bogota/5390329
549,Zona Sur - Cali,$168.540.000,"65,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/manzano/zona-sur/cali/7015136
550,CIELO MAR - Cartagena,$384.240.000,56m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
551,CIELO MAR - Cartagena,$563.560.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
552,CIELO MAR - Cartagena,$638.000.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
553,CIELO MAR - Cartagena,$496.375.000,75m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
554,CIELO MAR - Cartagena,$551.720.000,"82,3m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
555,CIELO MAR - Cartagena,$433.100.000,70m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
556,CIELO MAR - Cartagena,$485.460.000,92m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
557,CIELO MAR - Cartagena,$515.750.000,"82,83m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
558,CIELO MAR - Cartagena,$538.000.000,"82,78m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
559,CIELO MAR - Cartagena,$403.950.000,65m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
560,CIELO MAR - Cartagena,$473.910.000,77m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
561,CIELO MAR - Cartagena,$509.840.000,92m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
562,CIELO MAR - Cartagena,$558.517.000,"84,3m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
563,CIELO MAR - Cartagena,$534.215.000,"82,83m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
564,La carolina - Cartagena,$202.888.000,"67,23m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/jardin-imperial/la-carolina/cartagena/5320986
565,CIELO MAR - Cartagena,$636.750.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
566,CIELO MAR - Cartagena,$509.030.000,"82,78m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
567,CIELO MAR - Cartagena,$425.890.000,83m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
568,CIELO MAR - Cartagena,$398.590.000,63m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
569,CIELO MAR - Cartagena,$523.420.000,"83,57m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
570,CIELO MAR - Cartagena,$538.040.000,88m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
571,CIELO MAR - Cartagena,$481.915.000,83m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
572,CIELO MAR - Cartagena,$552.560.000,102m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oceani-towers/cielo-mar/cartagena/4943256
573,Chapinero Occidental - Bogotá,$157.200.000,"21,2m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/oikos-infinitum-58/chapinero-occidental/bogota/6677736
574,CIELO MAR - Cartagena,$546.180.000,92m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
575,La Flora - Cali,$681.000.000,"104,44m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cassia-47/la-flora/cali/6429693
576,Sector Catay - Villeta,$375.721.000,"75,12m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/palmanova-casas/sector-catay/villeta/5000300
577,Sector El Misterio - Cajicá,$294.603.295,"65,48m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/canarias/sector-el-misterio/cajica/6741467
578,La Flora - Cali,$603.200.000,99m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cassia-47/la-flora/cali/6429693
579,La Flora - Cali,$474.960.000,"99,95m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nordika/la-flora/cali/5254360
580,ciudad guabinas - Yumbo,$168.540.000,"70,09m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nuqui/ciudad-guabinas/yumbo/7012779
581,Sector Catay - Villeta,$246.053.000,"70,23m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/palmanova-casas/sector-catay/villeta/5000300
582,Sector El Misterio - Cajicá,$245.112.830,"54,53m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/canarias/sector-el-misterio/cajica/6741467
583,La Flora - Cali,$473.200.000,"87,84m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/portus-352/la-flora/cali/3633056
584,CIELO MAR - Cartagena,$524.030.000,"87,92m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
585,CIELO MAR - Cartagena,$526.380.000,86m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paradise-condominio/cielo-mar/cartagena/6819105
586,CIELO MAR - Cartagena,$641.050.000,"101,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
587,CIELO MAR - Cartagena,$579.000.000,"84,3m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
588,CIELO MAR - Cartagena,$520.000.000,100m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
589,CIELO MAR - Cartagena,$448.715.000,83m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mediterranea-towers/cielo-mar/cartagena/4942862
590,CIELO MAR - Cartagena,$563.575.000,"84,3m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/basilio/cielo-mar/cartagena/5782764
591,CLUB FORESTAL - Jamundí,$245.770.360,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
592,CLUB FORESTAL - Jamundí,$253.070.000,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
593,Santa Anita - Cali,$340.800.000,71m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/novara-1161/santa-anita/cali/7083211
594,CLUB FORESTAL - Jamundí,$248.812.980,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
595,CLUB FORESTAL - Jamundí,$401.161.310,166m²,4ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
596,CLUB FORESTAL - Jamundí,$403.493.230,166m²,4ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
597,Guadalupe - Cali,$520.000.000,86m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/colinas-de-guadalupe-2/guadalupe/cali/7168519
598,Guadalupe - Cali,$480.175.816,"93,47m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/colinas-de-guadalupe/guadalupe/cali/5100423
599,Sector El Misterio - Cajicá,$286.396.302,"65,75m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/canarias/sector-el-misterio/cajica/6741467
600,CLUB FORESTAL - Jamundí,$245.729.800,84m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
601,CLUB FORESTAL - Jamundí,$255.440.000,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
602,Juanambú - Cali,$579.761.000,"80,5m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
603,Chicó - Bogotá,$1.832.388.000,"188,16m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
604,Chicó - Bogotá,$333.109.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
605,Valle del Lili - Cali,$392.852.000,"89,96m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/baikal/valle-del-lili/cali/5085991
606,Chicó - Bogotá,$829.744.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
607,Chicó - Bogotá,$335.957.000,"28,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
608,Juanambú - Cali,$888.920.000,"125,2m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/kairos-tower/juanambu/cali/5378994
609,Arboledas - Cali,$604.335.212,"75,03m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/habado/arboledas/cali/5418823
610,Valle del Lili - Cali,$383.185.132,"80,04m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nova-condominio-club/valle-del-lili/cali/4292262
611,Zona Norte - Cali,$276.620.000,"122,06m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
612,Zona Norte - Cali,$282.740.000,"131,38m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
613,Zona Norte - Cali,$276.740.000,"131,38m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
614,Zona Norte - Cali,$287.140.000,"142,49m²",5ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
615,Chicó - Bogotá,$488.066.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
616,Chicó - Bogotá,$1.378.540.000,"153,9m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
617,Chicó - Bogotá,$384.664.000,"28,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
618,Zona Norte - Cali,$283.310.000,"141,21m²",5ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
619,Chicó - Bogotá,$737.865.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
620,Chicó - Bogotá,$390.027.200,"36,08m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/yolo-94-15/chico/bogota/7149628
621,Chicó - Bogotá,$386.419.200,"36,08m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/yolo-94-15/chico/bogota/7149628
622,Chicó - Bogotá,$382.811.200,"36,08m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/yolo-94-15/chico/bogota/7149628
623,Valle del Lili - Cali,$172.140.000,"61,67m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aguamarina/valle-del-lili/cali/7110915
624,Chicó - Bogotá,$393.635.200,"36,08m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/yolo-94-15/chico/bogota/7149628
625,Chicó - Bogotá,$3.792.979.000,"285,35m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-86--11/chico/bogota/7149399
626,Chicó - Bogotá,$472.628.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
627,Valle del Lili - Cali,$166.952.433,"65,7m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/girasoles./valle-del-lili/cali/6814198
628,Chicó - Bogotá,$2.511.009.000,"192,05m²",2ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-86--11/chico/bogota/7149399
629,Chicó - Bogotá,$2.189.742.000,"170,94m²",2ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-86--11/chico/bogota/7149399
630,Chicó - Bogotá,$830.939.000,"86,94m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
631,Chicó - Bogotá,$1.462.622.000,"154,26m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
632,ciudad guabinas - Yumbo,$168.540.000,"70,09m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nuqui/ciudad-guabinas/yumbo/7012779
633,Sector Catay - Villeta,$246.053.000,"70,23m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/palmanova-casas/sector-catay/villeta/5000300
634,La Flora - Cali,$603.200.000,99m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cassia-47/la-flora/cali/6429693
635,La Flora - Cali,$474.960.000,"99,95m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nordika/la-flora/cali/5254360
636,Sector El Misterio - Cajicá,$245.112.830,"54,53m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/canarias/sector-el-misterio/cajica/6741467
637,La Flora - Cali,$473.200.000,"87,84m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/portus-352/la-flora/cali/3633056
638,Valle del Lili - Cali,$155.000.000,"51,58m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arandanos/valle-del-lili/cali/7157371
639,Chicó - Bogotá,$1.793.856.000,"180,61m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-93/chico/bogota/6780852
640,Chicó - Bogotá,$275.277.984,"23,95m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/qo-97/chico/bogota/6783914
641,Valle del Lili - Cali,$166.790.000,"62,39m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/catania/valle-del-lili/cali/7121669
642,Chicó - Bogotá,$410.605.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
643,Valle del Lili - Cali,$322.755.238,"65,61m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/platino-element/valle-del-lili/cali/7014731
644,Chicó - Bogotá,$1.142.198.000,"95,64m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
645,Valle del Lili - Cali,$516.740.000,"103,6m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/baikal/valle-del-lili/cali/5085991
646,Chicó - Bogotá,$444.257.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
647,Valle del Lili - Cali,$288.030.000,"86,04m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/avellana/valle-del-lili/cali/5602725
